window_id,location,start,end,n_samples,gap_frac,event,usable
laboratory_01180,laboratory,2023-04-16 07:42:00,2023-04-16 08:40:00,30,0.0,normal,True
laboratory_01181,laboratory,2023-04-16 08:12:00,2023-04-16 09:10:00,30,0.0,normal,True
laboratory_01182,laboratory,2023-04-16 08:42:00,2023-04-16 09:40:00,30,0.0,normal,True
laboratory_01183,laboratory,2023-04-16 09:12:00,2023-04-16 10:10:00,30,0.0,normal,True
laboratory_01184,laboratory,2023-04-16 09:42:00,2023-04-16 10:40:00,30,0.033,normal,True
laboratory_01185,laboratory,2023-04-16 10:12:00,2023-04-16 11:10:00,30,0.033,normal,True
laboratory_01186,laboratory,2023-04-16 10:42:00,2023-04-16 11:40:00,30,0.0,normal,True
laboratory_01187,laboratory,2023-04-16 11:12:00,2023-04-16 12:10:00,30,0.0,normal,True
laboratory_01188,laboratory,2023-04-16 11:42:00,2023-04-16 12:40:00,30,0.0,normal,True
laboratory_01189,laboratory,2023-04-16 12:12:00,2023-04-16 13:10:00,30,0.0,normal,True
laboratory_01190,laboratory,2023-04-16 12:42:00,2023-04-16 13:40:00,30,0.0,normal,True
laboratory_01191,laboratory,2023-04-16 13:12:00,2023-04-16 14:10:00,30,0.0,normal,True
laboratory_01192,laboratory,2023-04-16 13:42:00,2023-04-16 14:40:00,30,0.033,normal,True
laboratory_01193,laboratory,2023-04-16 14:12:00,2023-04-16 15:10:00,30,0.033,normal,True
laboratory_01194,laboratory,2023-04-16 14:42:00,2023-04-16 15:40:00,30,0.0,normal,True
laboratory_01195,laboratory,2023-04-16 15:12:00,2023-04-16 16:10:00,30,0.0,normal,True
laboratory_01196,laboratory,2023-04-16 15:42:00,2023-04-16 16:40:00,30,0.0,normal,True
laboratory_01197,laboratory,2023-04-16 16:12:00,2023-04-16 17:10:00,30,0.0,normal,True
laboratory_01198,laboratory,2023-04-16 16:42:00,2023-04-16 17:40:00,30,0.0,normal,True
laboratory_01199,laboratory,2023-04-16 17:12:00,2023-04-16 18:10:00,30,0.033,normal,True
laboratory_01200,laboratory,2023-04-16 17:42:00,2023-04-16 18:40:00,30,0.033,normal,True
laboratory_01201,laboratory,2023-04-16 18:12:00,2023-04-16 19:10:00,30,0.0,normal,True
laboratory_01202,laboratory,2023-04-16 18:42:00,2023-04-16 19:40:00,30,0.0,normal,True
laboratory_01203,laboratory,2023-04-16 19:12:00,2023-04-16 20:10:00,30,0.0,normal,True
laboratory_01204,laboratory,2023-04-16 19:42:00,2023-04-16 20:40:00,30,0.0,normal,True
laboratory_01205,laboratory,2023-04-16 20:12:00,2023-04-16 21:10:00,30,0.0,normal,True
laboratory_01206,laboratory,2023-04-16 20:42:00,2023-04-16 21:40:00,30,0.0,normal,True
laboratory_01207,laboratory,2023-04-16 21:12:00,2023-04-16 22:10:00,30,0.0,normal,True
laboratory_01208,laboratory,2023-04-16 21:42:00,2023-04-16 22:40:00,30,0.0,normal,True
laboratory_01209,laboratory,2023-04-16 22:12:00,2023-04-16 23:10:00,30,0.0,normal,True
laboratory_01210,laboratory,2023-04-16 22:42:00,2023-04-16 23:40:00,30,0.0,normal,True
laboratory_01211,laboratory,2023-04-16 23:12:00,2023-04-17 00:10:00,30,0.0,power_outage,True
laboratory_01212,laboratory,2023-04-16 23:42:00,2023-04-17 00:40:00,30,0.033,power_outage,True
laboratory_01213,laboratory,2023-04-17 00:12:00,2023-04-17 01:10:00,30,0.033,power_outage,True
laboratory_01214,laboratory,2023-04-17 00:42:00,2023-04-17 01:40:00,30,0.0,power_outage,True
laboratory_01215,laboratory,2023-04-17 01:12:00,2023-04-17 02:10:00,30,0.0,power_outage,True
laboratory_01216,laboratory,2023-04-17 01:42:00,2023-04-17 02:40:00,30,0.0,power_outage,True
laboratory_01217,laboratory,2023-04-17 02:12:00,2023-04-17 03:10:00,30,0.0,power_outage,True
laboratory_01218,laboratory,2023-04-17 02:42:00,2023-04-17 03:40:00,30,0.0,power_outage,True
laboratory_01219,laboratory,2023-04-17 03:12:00,2023-04-17 04:10:00,30,0.0,power_outage,True
laboratory_01220,laboratory,2023-04-17 03:42:00,2023-04-17 04:40:00,30,0.033,power_outage,True
laboratory_01221,laboratory,2023-04-17 04:12:00,2023-04-17 05:10:00,30,0.033,power_outage,True
laboratory_01222,laboratory,2023-04-17 04:42:00,2023-04-17 05:40:00,30,0.0,power_outage,True
laboratory_01223,laboratory,2023-04-17 05:12:00,2023-04-17 06:10:00,30,0.0,power_outage,True
laboratory_01224,laboratory,2023-04-17 05:42:00,2023-04-17 06:40:00,30,0.0,power_outage,True
laboratory_01225,laboratory,2023-04-17 06:12:00,2023-04-17 07:10:00,30,0.0,power_outage,True
laboratory_01226,laboratory,2023-04-17 06:42:00,2023-04-17 07:40:00,30,0.033,power_outage,True
laboratory_01227,laboratory,2023-04-17 07:12:00,2023-04-17 08:10:00,30,0.033,power_outage,True
laboratory_01228,laboratory,2023-04-17 07:42:00,2023-04-17 08:40:00,30,0.0,power_outage,True
laboratory_01229,laboratory,2023-04-17 08:12:00,2023-04-17 09:10:00,30,0.0,power_outage,True
laboratory_01230,laboratory,2023-04-17 08:42:00,2023-04-17 09:40:00,30,0.0,power_outage,True
laboratory_01231,laboratory,2023-04-17 09:12:00,2023-04-17 10:10:00,30,0.0,power_outage,True
laboratory_01232,laboratory,2023-04-17 09:42:00,2023-04-17 10:40:00,30,0.0,power_outage,True
laboratory_01233,laboratory,2023-04-17 10:12:00,2023-04-17 11:10:00,30,0.0,power_outage,True
laboratory_01234,laboratory,2023-04-17 10:42:00,2023-04-17 11:40:00,30,0.033,power_outage,True
laboratory_01235,laboratory,2023-04-17 11:12:00,2023-04-17 12:10:00,30,0.033,power_outage,True
laboratory_01236,laboratory,2023-04-17 11:42:00,2023-04-17 12:40:00,30,0.0,power_outage,True
laboratory_01237,laboratory,2023-04-17 12:12:00,2023-04-17 13:10:00,30,0.0,power_outage,True
laboratory_01238,laboratory,2023-04-17 12:42:00,2023-04-17 13:40:00,30,0.0,power_outage,True
laboratory_01239,laboratory,2023-04-17 13:12:00,2023-04-17 14:10:00,30,0.0,power_outage,True
laboratory_01240,laboratory,2023-04-17 13:42:00,2023-04-17 14:40:00,30,0.0,power_outage,True
laboratory_01241,laboratory,2023-04-17 14:12:00,2023-04-17 15:10:00,30,0.0,power_outage,True
laboratory_01242,laboratory,2023-04-17 14:42:00,2023-04-17 15:40:00,30,0.033,power_outage,True
laboratory_01243,laboratory,2023-04-17 15:12:00,2023-04-17 16:10:00,30,0.167,power_outage,True
laboratory_01244,laboratory,2023-04-17 15:42:00,2023-04-17 16:40:00,30,0.633,power_outage,False
laboratory_01245,laboratory,2023-04-17 16:12:00,2023-04-17 17:10:00,30,1.0,power_outage,False
laboratory_01246,laboratory,2023-04-17 16:42:00,2023-04-17 17:40:00,30,1.0,power_outage,False
laboratory_01247,laboratory,2023-04-17 17:12:00,2023-04-17 18:10:00,30,1.0,power_outage,False
laboratory_01248,laboratory,2023-04-17 17:42:00,2023-04-17 18:40:00,30,1.0,power_outage,False
laboratory_01249,laboratory,2023-04-17 18:12:00,2023-04-17 19:10:00,30,1.0,power_outage,False
laboratory_01250,laboratory,2023-04-17 18:42:00,2023-04-17 19:40:00,30,1.0,power_outage,False
laboratory_01251,laboratory,2023-04-17 19:12:00,2023-04-17 20:10:00,30,1.0,power_outage,False
laboratory_01252,laboratory,2023-04-17 19:42:00,2023-04-17 20:40:00,30,1.0,power_outage,False
laboratory_01253,laboratory,2023-04-17 20:12:00,2023-04-17 21:10:00,30,1.0,power_outage,False
laboratory_01254,laboratory,2023-04-17 20:42:00,2023-04-17 21:40:00,30,1.0,power_outage,False
laboratory_01255,laboratory,2023-04-17 21:12:00,2023-04-17 22:10:00,30,1.0,power_outage,False
laboratory_01256,laboratory,2023-04-17 21:42:00,2023-04-17 22:40:00,30,1.0,power_outage,False
laboratory_01257,laboratory,2023-04-17 22:12:00,2023-04-17 23:10:00,30,1.0,power_outage,False
laboratory_01258,laboratory,2023-04-17 22:42:00,2023-04-17 23:40:00,30,1.0,power_outage,False
laboratory_01259,laboratory,2023-04-17 23:12:00,2023-04-18 00:10:00,30,1.0,power_outage,False
laboratory_01260,laboratory,2023-04-17 23:42:00,2023-04-18 00:40:00,30,1.0,power_outage,False
laboratory_01261,laboratory,2023-04-18 00:12:00,2023-04-18 01:10:00,30,1.0,power_outage,False
laboratory_01262,laboratory,2023-04-18 00:42:00,2023-04-18 01:40:00,30,1.0,power_outage,False
laboratory_01263,laboratory,2023-04-18 01:12:00,2023-04-18 02:10:00,30,1.0,power_outage,False
laboratory_01264,laboratory,2023-04-18 01:42:00,2023-04-18 02:40:00,30,1.0,power_outage,False
laboratory_01265,laboratory,2023-04-18 02:12:00,2023-04-18 03:10:00,30,1.0,power_outage,False
laboratory_01266,laboratory,2023-04-18 02:42:00,2023-04-18 03:40:00,30,1.0,power_outage,False
laboratory_01267,laboratory,2023-04-18 03:12:00,2023-04-18 04:10:00,30,1.0,power_outage,False
laboratory_01268,laboratory,2023-04-18 03:42:00,2023-04-18 04:40:00,30,1.0,power_outage,False
laboratory_01269,laboratory,2023-04-18 04:12:00,2023-04-18 05:10:00,30,1.0,power_outage,False
laboratory_01270,laboratory,2023-04-18 04:42:00,2023-04-18 05:40:00,30,1.0,power_outage,False
laboratory_01271,laboratory,2023-04-18 05:12:00,2023-04-18 06:10:00,30,1.0,power_outage,False
laboratory_01272,laboratory,2023-04-18 05:42:00,2023-04-18 06:40:00,30,1.0,power_outage,False
laboratory_01273,laboratory,2023-04-18 06:12:00,2023-04-18 07:10:00,30,1.0,power_outage,False
laboratory_01274,laboratory,2023-04-18 06:42:00,2023-04-18 07:40:00,30,1.0,power_outage,False
laboratory_01275,laboratory,2023-04-18 07:12:00,2023-04-18 08:10:00,30,1.0,power_outage,False
laboratory_01276,laboratory,2023-04-18 07:42:00,2023-04-18 08:40:00,30,1.0,power_outage,False
laboratory_01277,laboratory,2023-04-18 08:12:00,2023-04-18 09:10:00,30,1.0,power_outage,False
laboratory_01278,laboratory,2023-04-18 08:42:00,2023-04-18 09:40:00,30,1.0,power_outage,False
laboratory_01279,laboratory,2023-04-18 09:12:00,2023-04-18 10:10:00,30,1.0,power_outage,False
laboratory_01280,laboratory,2023-04-18 09:42:00,2023-04-18 10:40:00,30,1.0,power_outage,False
laboratory_01281,laboratory,2023-04-18 10:12:00,2023-04-18 11:10:00,30,1.0,power_outage,False
laboratory_01282,laboratory,2023-04-18 10:42:00,2023-04-18 11:40:00,30,1.0,power_outage,False
laboratory_01283,laboratory,2023-04-18 11:12:00,2023-04-18 12:10:00,30,1.0,power_outage,False
laboratory_01284,laboratory,2023-04-18 11:42:00,2023-04-18 12:40:00,30,1.0,power_outage,False
laboratory_01285,laboratory,2023-04-18 12:12:00,2023-04-18 13:10:00,30,1.0,power_outage,False
laboratory_01286,laboratory,2023-04-18 12:42:00,2023-04-18 13:40:00,30,1.0,power_outage,False
laboratory_01287,laboratory,2023-04-18 13:12:00,2023-04-18 14:10:00,30,1.0,power_outage,False
laboratory_01288,laboratory,2023-04-18 13:42:00,2023-04-18 14:40:00,30,1.0,power_outage,False
laboratory_01289,laboratory,2023-04-18 14:12:00,2023-04-18 15:10:00,30,1.0,power_outage,False
laboratory_01290,laboratory,2023-04-18 14:42:00,2023-04-18 15:40:00,30,1.0,power_outage,False
laboratory_01291,laboratory,2023-04-18 15:12:00,2023-04-18 16:10:00,30,1.0,power_outage,False
laboratory_01292,laboratory,2023-04-18 15:42:00,2023-04-18 16:40:00,30,1.0,power_outage,False
laboratory_01293,laboratory,2023-04-18 16:12:00,2023-04-18 17:10:00,30,1.0,power_outage,False
laboratory_01294,laboratory,2023-04-18 16:42:00,2023-04-18 17:40:00,30,1.0,power_outage,False
laboratory_01295,laboratory,2023-04-18 17:12:00,2023-04-18 18:10:00,30,1.0,power_outage,False
laboratory_01296,laboratory,2023-04-18 17:42:00,2023-04-18 18:40:00,30,1.0,power_outage,False
laboratory_01297,laboratory,2023-04-18 18:12:00,2023-04-18 19:10:00,30,1.0,power_outage,False
laboratory_01298,laboratory,2023-04-18 18:42:00,2023-04-18 19:40:00,30,1.0,power_outage,False
laboratory_01299,laboratory,2023-04-18 19:12:00,2023-04-18 20:10:00,30,1.0,power_outage,False
laboratory_01300,laboratory,2023-04-18 19:42:00,2023-04-18 20:40:00,30,1.0,power_outage,False
laboratory_01301,laboratory,2023-04-18 20:12:00,2023-04-18 21:10:00,30,1.0,power_outage,False
laboratory_01302,laboratory,2023-04-18 20:42:00,2023-04-18 21:40:00,30,1.0,power_outage,False
laboratory_01303,laboratory,2023-04-18 21:12:00,2023-04-18 22:10:00,30,1.0,power_outage,False
laboratory_01304,laboratory,2023-04-18 21:42:00,2023-04-18 22:40:00,30,1.0,power_outage,False
laboratory_01305,laboratory,2023-04-18 22:12:00,2023-04-18 23:10:00,30,1.0,power_outage,False
laboratory_01306,laboratory,2023-04-18 22:42:00,2023-04-18 23:40:00,30,1.0,power_outage,False
laboratory_01307,laboratory,2023-04-18 23:12:00,2023-04-19 00:10:00,30,1.0,power_outage,False
laboratory_01308,laboratory,2023-04-18 23:42:00,2023-04-19 00:40:00,30,1.0,power_outage,False
laboratory_01309,laboratory,2023-04-19 00:12:00,2023-04-19 01:10:00,30,1.0,power_outage,False
laboratory_01310,laboratory,2023-04-19 00:42:00,2023-04-19 01:40:00,30,1.0,power_outage,False
laboratory_01311,laboratory,2023-04-19 01:12:00,2023-04-19 02:10:00,30,1.0,power_outage,False
laboratory_01312,laboratory,2023-04-19 01:42:00,2023-04-19 02:40:00,30,1.0,power_outage,False
laboratory_01313,laboratory,2023-04-19 02:12:00,2023-04-19 03:10:00,30,1.0,power_outage,False
laboratory_01314,laboratory,2023-04-19 02:42:00,2023-04-19 03:40:00,30,1.0,power_outage,False
laboratory_01315,laboratory,2023-04-19 03:12:00,2023-04-19 04:10:00,30,1.0,power_outage,False
laboratory_01316,laboratory,2023-04-19 03:42:00,2023-04-19 04:40:00,30,1.0,power_outage,False
laboratory_01317,laboratory,2023-04-19 04:12:00,2023-04-19 05:10:00,30,1.0,power_outage,False
laboratory_01318,laboratory,2023-04-19 04:42:00,2023-04-19 05:40:00,30,1.0,power_outage,False
laboratory_01319,laboratory,2023-04-19 05:12:00,2023-04-19 06:10:00,30,1.0,power_outage,False
laboratory_01320,laboratory,2023-04-19 05:42:00,2023-04-19 06:40:00,30,1.0,power_outage,False
laboratory_01321,laboratory,2023-04-19 06:12:00,2023-04-19 07:10:00,30,1.0,power_outage,False
laboratory_01322,laboratory,2023-04-19 06:42:00,2023-04-19 07:40:00,30,1.0,power_outage,False
laboratory_01323,laboratory,2023-04-19 07:12:00,2023-04-19 08:10:00,30,1.0,power_outage,False
laboratory_01324,laboratory,2023-04-19 07:42:00,2023-04-19 08:40:00,30,1.0,power_outage,False
laboratory_01325,laboratory,2023-04-19 08:12:00,2023-04-19 09:10:00,30,1.0,power_outage,False
laboratory_01326,laboratory,2023-04-19 08:42:00,2023-04-19 09:40:00,30,1.0,power_outage,False
laboratory_01327,laboratory,2023-04-19 09:12:00,2023-04-19 10:10:00,30,1.0,power_outage,False
laboratory_01328,laboratory,2023-04-19 09:42:00,2023-04-19 10:40:00,30,1.0,power_outage,False
laboratory_01329,laboratory,2023-04-19 10:12:00,2023-04-19 11:10:00,30,1.0,power_outage,False
laboratory_01330,laboratory,2023-04-19 10:42:00,2023-04-19 11:40:00,30,0.933,power_outage,False
laboratory_01331,laboratory,2023-04-19 11:12:00,2023-04-19 12:10:00,30,0.433,power_outage,False
laboratory_01332,laboratory,2023-04-19 11:42:00,2023-04-19 12:40:00,30,0.0,power_outage,True
laboratory_01333,laboratory,2023-04-19 12:12:00,2023-04-19 13:10:00,30,0.033,normal,True
laboratory_01334,laboratory,2023-04-19 12:42:00,2023-04-19 13:40:00,30,0.033,normal,True
laboratory_01335,laboratory,2023-04-19 13:12:00,2023-04-19 14:10:00,30,0.0,normal,True
laboratory_01336,laboratory,2023-04-19 13:42:00,2023-04-19 14:40:00,30,0.0,normal,True
laboratory_01337,laboratory,2023-04-19 14:12:00,2023-04-19 15:10:00,30,0.0,normal,True
laboratory_01338,laboratory,2023-04-19 14:42:00,2023-04-19 15:40:00,30,0.0,normal,True
laboratory_01339,laboratory,2023-04-19 15:12:00,2023-04-19 16:10:00,30,0.0,normal,True
laboratory_01340,laboratory,2023-04-19 15:42:00,2023-04-19 16:40:00,30,0.033,normal,True
laboratory_01341,laboratory,2023-04-19 16:12:00,2023-04-19 17:10:00,30,0.033,normal,True
laboratory_01342,laboratory,2023-04-19 16:42:00,2023-04-19 17:40:00,30,0.0,normal,True
laboratory_01343,laboratory,2023-04-19 17:12:00,2023-04-19 18:10:00,30,0.0,normal,True
laboratory_01344,laboratory,2023-04-19 17:42:00,2023-04-19 18:40:00,30,0.0,normal,True
laboratory_01345,laboratory,2023-04-19 18:12:00,2023-04-19 19:10:00,30,0.0,normal,True
laboratory_01346,laboratory,2023-04-19 18:42:00,2023-04-19 19:40:00,30,0.0,normal,True
laboratory_01347,laboratory,2023-04-19 19:12:00,2023-04-19 20:10:00,30,0.0,normal,True
laboratory_01348,laboratory,2023-04-19 19:42:00,2023-04-19 20:40:00,30,0.0,normal,True
laboratory_01349,laboratory,2023-04-19 20:12:00,2023-04-19 21:10:00,30,0.033,normal,True
laboratory_01350,laboratory,2023-04-19 20:42:00,2023-04-19 21:40:00,30,0.033,normal,True
laboratory_01351,laboratory,2023-04-19 21:12:00,2023-04-19 22:10:00,30,0.0,normal,True
laboratory_01352,laboratory,2023-04-19 21:42:00,2023-04-19 22:40:00,30,0.0,normal,True
laboratory_01353,laboratory,2023-04-19 22:12:00,2023-04-19 23:10:00,30,0.0,normal,True
laboratory_01354,laboratory,2023-04-19 22:42:00,2023-04-19 23:40:00,30,0.0,normal,True
laboratory_01355,laboratory,2023-04-19 23:12:00,2023-04-20 00:10:00,30,0.0,normal,True
laboratory_01356,laboratory,2023-04-19 23:42:00,2023-04-20 00:40:00,30,0.0,normal,True
laboratory_01357,laboratory,2023-04-20 00:12:00,2023-04-20 01:10:00,30,0.033,normal,True
laboratory_01358,laboratory,2023-04-20 00:42:00,2023-04-20 01:40:00,30,0.033,normal,True
laboratory_01359,laboratory,2023-04-20 01:12:00,2023-04-20 02:10:00,30,0.0,normal,True
laboratory_01360,laboratory,2023-04-20 01:42:00,2023-04-20 02:40:00,30,0.0,normal,True
laboratory_01361,laboratory,2023-04-20 02:12:00,2023-04-20 03:10:00,30,0.0,normal,True
laboratory_01362,laboratory,2023-04-20 02:42:00,2023-04-20 03:40:00,30,0.0,normal,True
laboratory_01363,laboratory,2023-04-20 03:12:00,2023-04-20 04:10:00,30,0.0,normal,True
laboratory_01364,laboratory,2023-04-20 03:42:00,2023-04-20 04:40:00,30,0.0,normal,True
laboratory_01365,laboratory,2023-04-20 04:12:00,2023-04-20 05:10:00,30,0.0,normal,True
laboratory_01366,laboratory,2023-04-20 04:42:00,2023-04-20 05:40:00,30,0.033,normal,True
laboratory_01367,laboratory,2023-04-20 05:12:00,2023-04-20 06:10:00,30,0.033,normal,True
laboratory_01368,laboratory,2023-04-20 05:42:00,2023-04-20 06:40:00,30,0.0,normal,True
laboratory_01369,laboratory,2023-04-20 06:12:00,2023-04-20 07:10:00,30,0.0,normal,True
laboratory_01370,laboratory,2023-04-20 06:42:00,2023-04-20 07:40:00,30,0.0,normal,True
laboratory_01371,laboratory,2023-04-20 07:12:00,2023-04-20 08:10:00,30,0.0,normal,True
laboratory_01372,laboratory,2023-04-20 07:42:00,2023-04-20 08:40:00,30,0.0,normal,True
laboratory_01373,laboratory,2023-04-20 08:12:00,2023-04-20 09:10:00,30,0.0,normal,True
laboratory_01374,laboratory,2023-04-20 08:42:00,2023-04-20 09:40:00,30,0.0,normal,True
laboratory_01375,laboratory,2023-04-20 09:12:00,2023-04-20 10:10:00,30,0.033,normal,True
laboratory_01376,laboratory,2023-04-20 09:42:00,2023-04-20 10:40:00,30,0.033,normal,True
laboratory_01377,laboratory,2023-04-20 10:12:00,2023-04-20 11:10:00,30,0.0,normal,True
laboratory_01378,laboratory,2023-04-20 10:42:00,2023-04-20 11:40:00,30,0.0,normal,True
laboratory_01379,laboratory,2023-04-20 11:12:00,2023-04-20 12:10:00,30,0.0,normal,True
laboratory_01380,laboratory,2023-04-20 11:42:00,2023-04-20 12:40:00,30,0.0,normal,True
laboratory_01381,laboratory,2023-04-20 12:12:00,2023-04-20 13:10:00,30,0.0,normal,True
laboratory_01382,laboratory,2023-04-20 12:42:00,2023-04-20 13:40:00,30,0.0,normal,True
laboratory_01383,laboratory,2023-04-20 13:12:00,2023-04-20 14:10:00,30,0.033,normal,True
laboratory_01384,laboratory,2023-04-20 13:42:00,2023-04-20 14:40:00,30,0.033,normal,True
laboratory_01385,laboratory,2023-04-20 14:12:00,2023-04-20 15:10:00,30,0.0,normal,True
laboratory_01386,laboratory,2023-04-20 14:42:00,2023-04-20 15:40:00,30,0.0,normal,True
laboratory_01387,laboratory,2023-04-20 15:12:00,2023-04-20 16:10:00,30,0.0,normal,True
laboratory_01388,laboratory,2023-04-20 15:42:00,2023-04-20 16:40:00,30,0.0,normal,True
laboratory_01389,laboratory,2023-04-20 16:12:00,2023-04-20 17:10:00,30,0.033,normal,True
laboratory_01390,laboratory,2023-04-20 16:42:00,2023-04-20 17:40:00,30,0.033,normal,True
laboratory_01391,laboratory,2023-04-20 17:12:00,2023-04-20 18:10:00,30,0.0,normal,True
laboratory_01392,laboratory,2023-04-20 17:42:00,2023-04-20 18:40:00,30,0.0,normal,True
laboratory_01393,laboratory,2023-04-20 18:12:00,2023-04-20 19:10:00,30,0.0,normal,True
laboratory_01394,laboratory,2023-04-20 18:42:00,2023-04-20 19:40:00,30,0.0,normal,True
laboratory_01395,laboratory,2023-04-20 19:12:00,2023-04-20 20:10:00,30,0.0,normal,True
laboratory_01396,laboratory,2023-04-20 19:42:00,2023-04-20 20:40:00,30,0.033,normal,True
laboratory_01397,laboratory,2023-04-20 20:12:00,2023-04-20 21:10:00,30,0.033,normal,True
laboratory_01398,laboratory,2023-04-20 20:42:00,2023-04-20 21:40:00,30,0.0,normal,True
laboratory_01399,laboratory,2023-04-20 21:12:00,2023-04-20 22:10:00,30,0.0,normal,True
laboratory_01400,laboratory,2023-04-20 21:42:00,2023-04-20 22:40:00,30,0.0,normal,True
